Gene names,ORF,genotype,nutrient,samplingTime,replicate,intensity,normalized_intensity
ELO2,ELO2,WT,P,T30,R1,1,2.004207015
ELO2,ELO2,spike-in,P,T30,R3,8880701,6454377.047
ELO2,ELO2,rim15KO,P,T30,R3,1,2.345834103
ELO2,ELO2,WT,P,T30,R3,1,1.93674488
ELO2,ELO2,spike-in,P,T00,R1,33400001,13370387.58
ELO2,ELO2,rim15KO,P,T00,R1,33715001,15363111.36
ELO2,ELO2,WT,P,T00,R1,33765001,12113105.44
ELO2,ELO2,spike-in,P,T00,R3,38833001,10183491.34
ELO2,ELO2,rim15KO,P,T00,R3,30445001,9308875.081
ELO2,ELO2,WT,P,T00,R3,67618001,15041253.25
ELO3,ELO3,spike-in,C,T00,R1,102890001,41187998.5
ELO3,ELO3,rim15KO,C,T00,R1,81567001,37168111.59
ELO3,ELO3,WT,C,T00,R1,60910001,21851302.9
ELO3,ELO3,spike-in,C,T00,R3,229730001,60243952.74
ELO3,ELO3,rim15KO,C,T00,R3,186960001,57164960.99
ELO3,ELO3,WT,C,T00,R3,246130001,54750268.01
ELO3,ELO3,spike-in,C,T06,R1,38280001,34837271.56
ELO3,ELO3,rim15KO,C,T06,R1,29932001,33069032.77
ELO3,ELO3,WT,C,T06,R1,21787001,29521248.16
ELO3,ELO3,spike-in,C,T06,R3,128490001,79909450.46
ELO3,ELO3,rim15KO,C,T06,R3,66308001,58802909.84
ELO3,ELO3,WT,C,T06,R3,74281001,61438534.95
ELO3,ELO3,spike-in,C,T16,R1,70664001,59867768.63
ELO3,ELO3,rim15KO,C,T16,R1,16395001,26258924.35
ELO3,ELO3,WT,C,T16,R1,26468001,56930177.83
ELO3,ELO3,spike-in,C,T16,R3,131670001,84077501.48
ELO3,ELO3,rim15KO,C,T16,R3,45969001,59906273.54
ELO3,ELO3,WT,C,T16,R3,68324001,89691409.1
ELO3,ELO3,spike-in,C,T30,R1,64573001,58786795.68
ELO3,ELO3,rim15KO,C,T30,R1,26511001,46186540.76
ELO3,ELO3,WT,C,T30,R1,24259001,62026012.63
ELO3,ELO3,spike-in,C,T30,R3,52718001,44160318.96
ELO3,ELO3,rim15KO,C,T30,R3,14087001,28157886.19
ELO3,ELO3,WT,C,T30,R3,15815001,27306103.94
ELO3,ELO3,spike-in,P,T06,R1,38503001,31117718.94
ELO3,ELO3,rim15KO,P,T06,R1,76004001,64030721.87
ELO3,ELO3,WT,P,T06,R1,21210001,21466009.2
ELO3,ELO3,spike-in,P,T06,R3,74992001,72224482.51
ELO3,ELO3,rim15KO,P,T06,R3,55971001,62163048.63
ELO3,ELO3,WT,P,T06,R3,62282001,63544232.61
ELO3,ELO3,spike-in,P,T16,R1,83739001,58496545.97
ELO3,ELO3,rim15KO,P,T16,R1,13649001,18146604.53
ELO3,ELO3,WT,P,T16,R1,14654001,23405282.03
ELO3,ELO3,spike-in,P,T16,R3,164650001,96187502.88
ELO3,ELO3,rim15KO,P,T16,R3,45353001,60903176.15
ELO3,ELO3,WT,P,T16,R3,70699001,82595145.76
ELO3,ELO3,spike-in,P,T30,R1,76949001,48810097.74
ELO3,ELO3,rim15KO,P,T30,R1,5875501,8646018.497
ELO3,ELO3,WT,P,T30,R1,3639101,7293511.753
ELO3,ELO3,spike-in,P,T30,R3,98870001,71857420.39
ELO3,ELO3,rim15KO,P,T30,R3,13793001,32356092.13
ELO3,ELO3,WT,P,T30,R3,30712001,59481310.68
ELO3,ELO3,spike-in,P,T00,R1,102890001,41187998.5
ELO3,ELO3,rim15KO,P,T00,R1,81567001,37168111.59
ELO3,ELO3,WT,P,T00,R1,60910001,21851302.9
ELO3,ELO3,spike-in,P,T00,R3,229730001,60243952.74
ELO3,ELO3,rim15KO,P,T00,R3,186960001,57164960.99
ELO3,ELO3,WT,P,T00,R3,246130001,54750268.01
ELP2,ELP2,spike-in,C,T00,R1,69437001,27796394.84
ELP2,ELP2,rim15KO,C,T00,R1,82848001,37751832.33
ELP2,ELP2,WT,C,T00,R1,134310001,48183360.15
ELP2,ELP2,spike-in,C,T00,R3,207200001,54335728.96
ELP2,ELP2,rim15KO,C,T00,R3,150610001,46050571.17
ELP2,ELP2,WT,C,T00,R3,273900001,60927552.12
ELP2,ELP2,spike-in,C,T06,R1,31893001,29024689.33
ELP2,ELP2,rim15KO,C,T06,R1,27618001,30512513.35
ELP2,ELP2,WT,C,T06,R1,25687001,34805723.42
ELP2,ELP2,spike-in,C,T06,R3,84718001,52687126.24
ELP2,ELP2,rim15KO,C,T06,R3,58737001,52088835.77
ELP2,ELP2,WT,C,T06,R3,74137001,61319431.16
ELP2,ELP2,spike-in,C,T16,R1,64461001,54612479.32
ELP2,ELP2,rim15KO,C,T16,R1,30819001,49361010.45
ELP2,ELP2,WT,C,T16,R1,18375001,39522896.89
ELP2,ELP2,spike-in,C,T16,R3,87729001,56019101.96
ELP2,ELP2,rim15KO,C,T16,R3,34408001,44840111.27
ELP2,ELP2,WT,C,T16,R3,40769001,53518955.18
ELP2,ELP2,spike-in,C,T30,R1,49959001,45482315.19
ELP2,ELP2,rim15KO,C,T30,R1,23167001,40360740.66
ELP2,ELP2,WT,C,T30,R1,14309001,36585607
ELP2,ELP2,spike-in,C,T30,R3,47572001,39849666.11
ELP2,ELP2,rim15KO,C,T30,R3,23446001,46865179.31
ELP2,ELP2,WT,C,T30,R3,34123001,58916607.86
ELP2,ELP2,spike-in,P,T06,R1,40474001,32710660.34
ELP2,ELP2,rim15KO,P,T06,R1,21584001,18183768.57
ELP2,ELP2,WT,P,T06,R1,20310001,20555146.05
ELP2,ELP2,spike-in,P,T06,R3,50482001,48619004.02
ELP2,ELP2,rim15KO,P,T06,R3,36954001,41042206.15
ELP2,ELP2,WT,P,T06,R3,53846001,54937265.31
ELP2,ELP2,spike-in,P,T16,R1,74209001,51839288.58
ELP2,ELP2,rim15KO,P,T16,R1,23644001,31435145.73
ELP2,ELP2,WT,P,T16,R1,13904001,22207386.55
ELP2,ELP2,spike-in,P,T16,R3,56668001,33105092.48
ELP2,ELP2,rim15KO,P,T16,R3,23833001,32004617.69
ELP2,ELP2,WT,P,T16,R3,23715001,27705398.05
ELP2,ELP2,spike-in,P,T30,R1,73497001,46620433.74
ELP2,ELP2,rim15KO,P,T30,R1,33286001,48981589.89
ELP2,ELP2,WT,P,T30,R1,30810001,61749620.14
ELP2,ELP2,spike-in,P,T30,R3,76008001,55241618.55
ELP2,ELP2,rim15KO,P,T30,R3,18966001,44491091.95
ELP2,ELP2,WT,P,T30,R3,31248001,60519405.94
ELP2,ELP2,spike-in,P,T00,R1,69437001,27796394.84
ELP2,ELP2,rim15KO,P,T00,R1,82848001,37751832.33
ELP2,ELP2,WT,P,T00,R1,134310001,48183360.15
ELP2,ELP2,spike-in,P,T00,R3,207200001,54335728.96
ELP2,ELP2,rim15KO,P,T00,R3,150610001,46050571.17
ELP2,ELP2,WT,P,T00,R3,273900001,60927552.12
ELP3,ELP3,spike-in,C,T00,R1,88390001,35383489.1
ELP3,ELP3,rim15KO,C,T00,R1,111280001,50707607.78
ELP3,ELP3,WT,C,T00,R1,117820001,42267615.95
ELP3,ELP3,spike-in,C,T00,R3,159900001,41931868.11
ELP3,ELP3,rim15KO,C,T00,R3,112820001,34495886.4
ELP3,ELP3,WT,C,T00,R3,172060001,38273802.99
ELP3,ELP3,spike-in,C,T06,R1,49602001,45141022.3
ELP3,ELP3,rim15KO,C,T06,R1,37311001,41221390.94
ELP3,ELP3,WT,C,T06,R1,29035001,39342242.18
ELP3,ELP3,spike-in,C,T06,R3,50780001,31580682.87
ELP3,ELP3,rim15KO,C,T06,R3,33441001,29655971.18
ELP3,ELP3,WT,C,T06,R3,41035001,33940446.54
ELP3,ELP3,spike-in,C,T16,R1,30638001,25957046.43
ELP3,ELP3,rim15KO,C,T16,R1,12759001,20435353.56
ELP3,ELP3,WT,C,T16,R1,8769301,18861940.7
ELP3,ELP3,spike-in,C,T16,R3,59206001,37805822.12
ELP3,ELP3,rim15KO,C,T16,R3,22716001,29603231.31
ELP3,ELP3,WT,C,T16,R3,21335001,28007234.28
ELP3,ELP3,spike-in,C,T30,R1,27945001,25440927.92
ELP3,ELP3,rim15KO,C,T30,R1,7234101,12602998.31
ELP3,ELP3,WT,C,T30,R1,4692301,11997391.03
ELP3,ELP3,spike-in,C,T30,R3,29476001,24691179.12
ELP3,ELP3,rim15KO,C,T30,R3,7513601,15018606.29
ELP3,ELP3,WT,C,T30,R3,8187601,14136672.14
ELP3,ELP3,spike-in,P,T06,R1,41429001,33482481.26
ELP3,ELP3,rim15KO,P,T06,R1,29385001,24755839.18
ELP3,ELP3,WT,P,T06,R1,24616001,24913120.18
ELP3,ELP3,spike-in,P,T06,R3,35443001,34135006.02
ELP3,ELP3,rim15KO,P,T06,R3,28442001,31588527.27
ELP3,ELP3,WT,P,T06,R3,25598001,26116780.19
ELP3,ELP3,spike-in,P,T16,R1,35483001,24786932.9
ELP3,ELP3,rim15KO,P,T16,R1,13242001,17605490.34
ELP3,ELP3,WT,P,T16,R1,11326001,18089820.5
ELP3,ELP3,spike-in,P,T16,R3,67600001,39491498.64
ELP3,ELP3,rim15KO,P,T16,R3,11576001,15545062.34
ELP3,ELP3,WT,P,T16,R3,15566001,18185209.17
ELP3,ELP3,spike-in,P,T30,R1,31559001,20018426.53
ELP3,ELP3,rim15KO,P,T30,R1,7757201,11415010.11
ELP3,ELP3,WT,P,T30,R1,5667401,11358644.84
ELP3,ELP3,spike-in,P,T30,R3,27058001,19665400.36
ELP3,ELP3,rim15KO,P,T30,R3,983371,2306825.228
ELP3,ELP3,WT,P,T30,R3,1499401,2903957.209
ELP3,ELP3,spike-in,P,T00,R1,88390001,35383489.1
ELP3,ELP3,rim15KO,P,T00,R1,111280001,50707607.78
ELP3,ELP3,WT,P,T00,R1,117820001,42267615.95
ELP3,ELP3,spike-in,P,T00,R3,159900001,41931868.11
ELP3,ELP3,rim15KO,P,T00,R3,112820001,34495886.4
ELP3,ELP3,WT,P,T00,R3,172060001,38273802.99
ELP4,ELP4,spike-in,C,T00,R1,60847001,24357723.41
ELP4,ELP4,rim15KO,C,T00,R1,45983001,20953342.54
ELP4,ELP4,WT,C,T00,R1,53758001,19285541.69
ELP4,ELP4,spike-in,C,T00,R3,89586001,23492860.26
ELP4,ELP4,rim15KO,C,T00,R3,56194001,17181899.11
ELP4,ELP4,WT,C,T00,R3,86236001,19182725.18
ELP4,ELP4,spike-in,C,T06,R1,16718001,15214459.92
ELP4,ELP4,rim15KO,C,T06,R1,1,1.104805281
ELP4,ELP4,WT,C,T06,R1,1,1.354993657
ELP4,ELP4,spike-in,C,T06,R3,29706001,18474513.17
ELP4,ELP4,rim15KO,C,T06,R3,1,0.886814697
ELP4,ELP4,WT,C,T06,R3,7080101,5856020.071
ELP4,ELP4,spike-in,C,T16,R1,25327001,21457475.01
ELP4,ELP4,rim15KO,C,T16,R1,8788501,14076033.47
ELP4,ELP4,WT,C,T16,R1,4023001,8653096.331
ELP4,ELP4,spike-in,C,T16,R3,19327001,12341201.05
ELP4,ELP4,rim15KO,C,T16,R3,14278001,18606926.73
ELP4,ELP4,WT,C,T16,R3,8901501,11685325.16
ELP4,ELP4,spike-in,C,T30,R1,26499001,24124499.92
ELP4,ELP4,rim15KO,C,T30,R1,11776001,20515737.98
ELP4,ELP4,WT,C,T30,R1,4515701,11545855.8
ELP4,ELP4,spike-in,C,T30,R3,29936001,25076507.6
ELP4,ELP4,rim15KO,C,T30,R3,10710001,21407749.55
ELP4,ELP4,WT,C,T30,R3,5659501,9771666.949
ELP4,ELP4,spike-in,P,T06,R1,13076001,10567885.97
ELP4,ELP4,rim15KO,P,T06,R1,1,0.842465147
ELP4,ELP4,WT,P,T06,R1,1,1.012070164
ELP4,ELP4,spike-in,P,T06,R3,13715001,13208860.1
ELP4,ELP4,rim15KO,P,T06,R3,10294001,11432821.88
ELP4,ELP4,WT,P,T06,R3,7419301,7569663.482
ELP4,ELP4,spike-in,P,T16,R1,13638001,9526934.199
ELP4,ELP4,rim15KO,P,T16,R1,7818201,10394445.84
ELP4,ELP4,WT,P,T16,R1,1,1.59719397
ELP4,ELP4,spike-in,P,T16,R3,27436001,16027940.53
ELP4,ELP4,rim15KO,P,T16,R3,9922001,13323955.67
ELP4,ELP4,WT,P,T16,R3,7225101,8440830.306
ELP4,ELP4,spike-in,P,T30,R1,29039001,18419946.44
ELP4,ELP4,rim15KO,P,T30,R1,8357101,12297785.3
ELP4,ELP4,WT,P,T30,R1,5394101,10810895.07
ELP4,ELP4,spike-in,P,T30,R3,26484001,19248224.68
ELP4,ELP4,rim15KO,P,T30,R3,6024601,14132714.48
ELP4,ELP4,WT,P,T30,R3,4179101,8093852.463
ELP4,ELP4,spike-in,P,T00,R1,60847001,24357723.41
ELP4,ELP4,rim15KO,P,T00,R1,45983001,20953342.54
ELP4,ELP4,WT,P,T00,R1,53758001,19285541.69
ELP4,ELP4,spike-in,P,T00,R3,89586001,23492860.26
ELP4,ELP4,rim15KO,P,T00,R3,56194001,17181899.11
ELP4,ELP4,WT,P,T00,R3,86236001,19182725.18
EMC1,EMC1,spike-in,C,T00,R1,160060001,64073777.99
EMC1,EMC1,rim15KO,C,T00,R1,126490001,57638437.28
EMC1,EMC1,WT,C,T00,R1,147170001,52796851.38
EMC1,EMC1,spike-in,C,T00,R3,334610001,87747481.82
EMC1,EMC1,rim15KO,C,T00,R3,288500001,88211870
EMC1,EMC1,WT,C,T00,R3,344310001,76589870.22
EMC1,EMC1,spike-in,C,T06,R1,87667001,79782629.07
EMC1,EMC1,rim15KO,C,T06,R1,66550001,73524792.54
EMC1,EMC1,WT,C,T06,R1,47102001,63822912.58
EMC1,EMC1,spike-in,C,T06,R3,140320001,87266667.3
EMC1,EMC1,rim15KO,C,T06,R3,89811001,79645715.67
EMC1,EMC1,WT,C,T06,R3,111700001,92388152.06
EMC1,EMC1,spike-in,C,T16,R1,141340001,119745703
EMC1,EMC1,rim15KO,C,T16,R1,111360001,178358869.4
EMC1,EMC1,WT,C,T16,R1,48325001,103942526.7
EMC1,EMC1,spike-in,C,T16,R3,171330001,109402280.7
EMC1,EMC1,rim15KO,C,T16,R3,95804001,124850672.5
EMC1,EMC1,WT,C,T16,R3,93487001,122723797.3
EMC1,EMC1,spike-in,C,T30,R1,50899001,46338084.42
EMC1,EMC1,rim15KO,C,T30,R1,38227001,66597747.09
EMC1,EMC1,WT,C,T30,R1,15080001,38556918.83
EMC1,EMC1,spike-in,C,T30,R3,121400001,101693210.4
EMC1,EMC1,rim15KO,C,T30,R3,49166001,98275755.12
EMC1,EMC1,WT,C,T30,R3,48028001,82924913.35
EMC1,EMC1,spike-in,P,T06,R1,82315001,66526114.83
EMC1,EMC1,rim15KO,P,T06,R1,90338001,76106617.28
EMC1,EMC1,WT,P,T06,R1,49261001,49855589.37
EMC1,EMC1,spike-in,P,T06,R3,150910001,145340790.8
EMC1,EMC1,rim15KO,P,T06,R3,164370001,182554183.1
EMC1,EMC1,WT,P,T06,R3,167990001,171394552.7
EMC1,EMC1,spike-in,P,T16,R1,86904001,60707481.92
EMC1,EMC1,rim15KO,P,T16,R1,50358001,66951913.1
EMC1,EMC1,WT,P,T16,R1,31870001,50902573.42
EMC1,EMC1,spike-in,P,T16,R3,129250001,75507043.83
EMC1,EMC1,rim15KO,P,T16,R3,46208001,62051329.84
EMC1,EMC1,WT,P,T16,R3,60672001,70880955.81
EMC1,EMC1,spike-in,P,T30,R1,207230001,131449615.6
EMC1,EMC1,rim15KO,P,T30,R1,115650001,170183282.7
EMC1,EMC1,WT,P,T30,R1,75506001,151329656.9
EMC1,EMC1,spike-in,P,T30,R3,151140001,109846571.1
EMC1,EMC1,rim15KO,P,T30,R3,62094001,145662225.2
EMC1,EMC1,WT,P,T30,R3,78176001,151406969.6
EMC1,EMC1,spike-in,P,T00,R1,160060001,64073777.99
EMC1,EMC1,rim15KO,P,T00,R1,126490001,57638437.28
EMC1,EMC1,WT,P,T00,R1,147170001,52796851.38
EMC1,EMC1,spike-in,P,T00,R3,334610001,87747481.82
EMC1,EMC1,rim15KO,P,T00,R3,288500001,88211870
EMC1,EMC1,WT,P,T00,R3,344310001,76589870.22
EMC2,EMC2,spike-in,C,T00,R1,87695001,35105272.96
EMC2,EMC2,rim15KO,C,T00,R1,38697001,17633288.38
EMC2,EMC2,WT,C,T00,R1,56900001,20412725.93
EMC2,EMC2,spike-in,C,T00,R3,116060001,30435351
EMC2,EMC2,rim15KO,C,T00,R3,72431001,22146530.4
EMC2,EMC2,WT,C,T00,R3,111860001,24882643.36
EMC2,EMC2,spike-in,C,T06,R1,41709001,37957882.87
EMC2,EMC2,rim15KO,C,T06,R1,20969001,23166663.04
EMC2,EMC2,WT,C,T06,R1,21243001,28784131.61
EMC2,EMC2,spike-in,C,T06,R3,64526001,40129482.76
EMC2,EMC2,rim15KO,C,T06,R3,40637001,36037489.74
EMC2,EMC2,WT,C,T06,R3,32367001,26771059.83
EMC2,EMC2,spike-in,C,T16,R1,50914001,43135225.7
EMC2,EMC2,rim15KO,C,T16,R1,24766001,39666270.63
EMC2,EMC2,WT,C,T16,R1,18906001,40665027.89
EMC2,EMC2,spike-in,C,T16,R3,24376001,15565225.52
EMC2,EMC2,rim15KO,C,T16,R3,22689001,29568045.22
EMC2,EMC2,WT,C,T16,R3,27176001,35674928.1
EMC2,EMC2,spike-in,C,T30,R1,98904001,90041491.15
EMC2,EMC2,rim15KO,C,T30,R1,42910001,74756306.26
EMC2,EMC2,WT,C,T30,R1,26104001,66743354.18
EMC2,EMC2,spike-in,C,T30,R3,58781001,49239115.74
EMC2,EMC2,rim15KO,C,T30,R3,17258001,34496258.5
EMC2,EMC2,WT,C,T30,R3,15474001,26717335
EMC2,EMC2,spike-in,P,T06,R1,47490001,38380917.47
EMC2,EMC2,rim15KO,P,T06,R1,46401001,39091226.12
EMC2,EMC2,WT,P,T06,R1,37860001,38316977.43
EMC2,EMC2,spike-in,P,T06,R3,52650001,50706995.75
EMC2,EMC2,rim15KO,P,T06,R3,32875001,36511948.14
EMC2,EMC2,WT,P,T06,R3,18747001,19126935.12
EMC2,EMC2,spike-in,P,T16,R1,47291001,33035505.33
EMC2,EMC2,rim15KO,P,T16,R1,7988801,10621261.76
EMC2,EMC2,WT,P,T16,R1,19429001,31031883.24
EMC2,EMC2,spike-in,P,T16,R3,77254001,45131305.18
EMC2,EMC2,rim15KO,P,T16,R3,17530001,23540509.23
EMC2,EMC2,WT,P,T16,R3,21547001,25172600.22
EMC2,EMC2,spike-in,P,T30,R1,45210001,28677494.69
EMC2,EMC2,rim15KO,P,T30,R1,14493001,21326990.62
EMC2,EMC2,WT,P,T30,R1,13833001,27724197.65
EMC2,EMC2,spike-in,P,T30,R3,79228001,57581872.33
EMC2,EMC2,rim15KO,P,T30,R3,4539601,10649150.84
EMC2,EMC2,WT,P,T30,R3,26958001,52210770.4
EMC2,EMC2,spike-in,P,T00,R1,87695001,35105272.96
EMC2,EMC2,rim15KO,P,T00,R1,38697001,17633288.38
EMC2,EMC2,WT,P,T00,R1,56900001,20412725.93
EMC2,EMC2,spike-in,P,T00,R3,116060001,30435351
EMC2,EMC2,rim15KO,P,T00,R3,72431001,22146530.4
EMC2,EMC2,WT,P,T00,R3,111860001,24882643.36
EMC4,EMC4,spike-in,C,T00,R1,58330001,23350140.64
EMC4,EMC4,rim15KO,C,T00,R1,57610001,26251485.52
EMC4,EMC4,WT,C,T00,R1,78248001,28071264.87
EMC4,EMC4,spike-in,C,T00,R3,108380001,28421362.6
EMC4,EMC4,rim15KO,C,T00,R3,82933001,25357625.92
EMC4,EMC4,WT,C,T00,R3,129620001,28833257.9
EMC4,EMC4,spike-in,C,T06,R1,21527001,19590960.3
EMC4,EMC4,rim15KO,C,T06,R1,21871001,24163197.4
EMC4,EMC4,WT,C,T06,R1,15817001,21431936.03
EMC4,EMC4,spike-in,C,T06,R3,61950001,38527437.91
EMC4,EMC4,rim15KO,C,T06,R3,62098001,55069419.97
EMC4,EMC4,WT,C,T06,R3,48354001,39994062.28
EMC4,EMC4,spike-in,C,T16,R1,28799001,24399013.7
EMC4,EMC4,rim15KO,C,T16,R1,24117001,38626804.88
EMC4,EMC4,WT,C,T16,R1,14879001,32003330.09
EMC4,EMC4,spike-in,C,T16,R3,47886001,30577468.59
EMC4,EMC4,rim15KO,C,T16,R3,36368001,47394360.74
EMC4,EMC4,WT,C,T16,R3,22119001,29036419.69
EMC4,EMC4,spike-in,C,T30,R1,77572001,70620991.78
EMC4,EMC4,rim15KO,C,T30,R1,56986001,99279022.24
EMC4,EMC4,WT,C,T30,R1,42678001,109120166.5
EMC4,EMC4,spike-in,C,T30,R3,34032001,28507606.33
EMC4,EMC4,rim15KO,C,T30,R3,20813001,41602191.51
EMC4,EMC4,WT,C,T30,R3,19366001,33437243.3
EMC4,EMC4,spike-in,P,T06,R1,24556001,19845900.78
EMC4,EMC4,rim15KO,P,T06,R1,27006001,22751614.6
EMC4,EMC4,WT,P,T06,R1,19215001,19446929.22
EMC4,EMC4,spike-in,P,T06,R3,30547001,29419688.9
EMC4,EMC4,rim15KO,P,T06,R3,28595001,31758453.59
EMC4,EMC4,WT,P,T06,R3,46786001,47734184.56
EMC4,EMC4,spike-in,P,T16,R1,32369001,22611623.41
EMC4,EMC4,rim15KO,P,T16,R1,14800001,19676880.76
EMC4,EMC4,WT,P,T16,R1,11342001,18115375.6
EMC4,EMC4,spike-in,P,T16,R3,39791001,23245654.42
EMC4,EMC4,rim15KO,P,T16,R3,17968001,24128686.21
EMC4,EMC4,WT,P,T16,R3,46134001,53896723.9
EMC4,EMC4,spike-in,P,T30,R1,36662001,23255348.72
EMC4,EMC4,rim15KO,P,T30,R1,15195001,22360009.76
EMC4,EMC4,WT,P,T30,R1,4003301,8023443.948
EMC4,EMC4,spike-in,P,T30,R3,34995001,25433907.89
EMC4,EMC4,rim15KO,P,T30,R3,9668701,22681168.54
EMC4,EMC4,WT,P,T30,R3,36151001,70015266.08
EMC4,EMC4,spike-in,P,T00,R1,58330001,23350140.64
EMC4,EMC4,rim15KO,P,T00,R1,57610001,26251485.52
EMC4,EMC4,WT,P,T00,R1,78248001,28071264.87
EMC4,EMC4,spike-in,P,T00,R3,108380001,28421362.6
EMC4,EMC4,rim15KO,P,T00,R3,82933001,25357625.92
EMC4,EMC4,WT,P,T00,R3,129620001,28833257.9
EMC5,EMC5,spike-in,C,T00,R1,99297001,39749681.1
EMC5,EMC5,rim15KO,C,T00,R1,62758001,28597304.74
EMC5,EMC5,WT,C,T00,R1,98077001,35184866.55
EMC5,EMC5,spike-in,C,T00,R3,148720001,39000046.46
EMC5,EMC5,rim15KO,C,T00,R3,147480001,45093541.18
EMC5,EMC5,WT,C,T00,R3,186650001,41519268.43
EMC5,EMC5,spike-in,C,T06,R1,49274001,44842521.13
EMC5,EMC5,rim15KO,C,T06,R1,53482001,59087197.13
EMC5,EMC5,WT,C,T06,R1,43849001,59415118.22
EMC5,EMC5,spike-in,C,T06,R3,69837001,43432456.44
EMC5,EMC5,rim15KO,C,T06,R3,65916001,58455278.48
EMC5,EMC5,WT,C,T06,R3,68889001,56978759.56
EMC5,EMC5,spike-in,C,T16,R1,53451001,45284616.15
EMC5,EMC5,rim15KO,C,T16,R1,47693001,76387119.78
EMC5,EMC5,WT,C,T16,R1,33818001,72739335.73
EMC5,EMC5,spike-in,C,T16,R3,75366001,48124743.77
EMC5,EMC5,rim15KO,C,T16,R3,67053001,87382699.91
EMC5,EMC5,WT,C,T16,R3,50609001,66436282.22
EMC5,EMC5,spike-in,C,T30,R1,53275001,48501177.74
EMC5,EMC5,rim15KO,C,T30,R1,56332001,98139646.26
EMC5,EMC5,WT,C,T30,R1,36073001,92232339.48
EMC5,EMC5,spike-in,C,T30,R3,1,0.837670589
EMC5,EMC5,rim15KO,C,T30,R3,23642001,47256955.08
EMC5,EMC5,WT,C,T30,R3,18041001,31149504.74
EMC5,EMC5,spike-in,P,T06,R1,37664001,30439648
EMC5,EMC5,rim15KO,P,T06,R1,52451001,44188140.26
EMC5,EMC5,WT,P,T06,R1,48833001,49422423.34
EMC5,EMC5,spike-in,P,T06,R3,38952001,37514509.25
EMC5,EMC5,rim15KO,P,T06,R3,37877001,42067317.24
EMC5,EMC5,WT,P,T06,R3,46047001,46980207.7
EMC5,EMC5,spike-in,P,T16,R1,56544001,39499262.16
EMC5,EMC5,rim15KO,P,T16,R1,36781001,48901035.26
EMC5,EMC5,WT,P,T16,R1,27055001,43212084.45
EMC5,EMC5,spike-in,P,T16,R3,61105001,35697160.18
EMC5,EMC5,rim15KO,P,T16,R3,28717001,38563193.88
EMC5,EMC5,WT,P,T16,R3,35656001,41655646.59
EMC5,EMC5,spike-in,P,T30,R1,75980001,48195444.09
EMC5,EMC5,rim15KO,P,T30,R1,40601001,59745884.76
EMC5,EMC5,WT,P,T30,R1,10605001,21254617.4
EMC5,EMC5,spike-in,P,T30,R3,44617001,32427051.33
EMC5,EMC5,rim15KO,P,T30,R3,18603001,43639554.17
EMC5,EMC5,WT,P,T30,R3,26516001,51354729.17
EMC5,EMC5,spike-in,P,T00,R1,99297001,39749681.1
EMC5,EMC5,rim15KO,P,T00,R1,62758001,28597304.74
EMC5,EMC5,WT,P,T00,R1,98077001,35184866.55
EMC5,EMC5,spike-in,P,T00,R3,148720001,39000046.46
EMC5,EMC5,rim15KO,P,T00,R3,147480001,45093541.18
EMC5,EMC5,WT,P,T00,R3,186650001,41519268.43
EMG1,NEP1,spike-in,C,T00,R1,60839001,24354520.92
EMG1,NEP1,rim15KO,C,T00,R1,50820001,23157446.57
EMG1,NEP1,WT,C,T00,R1,82765001,29691726.76
EMG1,NEP1,spike-in,C,T00,R3,114980001,30152133.88
EMG1,NEP1,rim15KO,C,T00,R3,169620001,51863076
EMG1,NEP1,WT,C,T00,R3,148110001,32946256.93
EMG1,NEP1,spike-in,C,T06,R1,16258001,14795830.23
EMG1,NEP1,rim15KO,C,T06,R1,24035001,26553996.03
EMG1,NEP1,WT,C,T06,R1,11492001,15571588.46
EMG1,NEP1,spike-in,C,T06,R3,78883001,49058270.77
EMG1,NEP1,rim15KO,C,T06,R3,39980001,35454852.49
EMG1,NEP1,WT,C,T06,R3,49154001,40655750.03
EMG1,NEP1,spike-in,C,T16,R1,32181001,27264302.83
EMG1,NEP1,rim15KO,C,T16,R1,13919001,22293258.43
EMG1,NEP1,WT,C,T16,R1,11870001,25531254.43
EMG1,NEP1,spike-in,C,T16,R3,72037001,45999020.37
EMG1,NEP1,rim15KO,C,T16,R3,3414101,4449217.167
EMG1,NEP1,WT,C,T16,R3,17515001,22992580.9
EMG1,NEP1,spike-in,C,T30,R1,51897001,47246656.45
EMG1,NEP1,rim15KO,C,T30,R1,10338001,18010504.57
EMG1,NEP1,WT,C,T30,R1,9184301,23482647.53
EMG1,NEP1,spike-in,C,T30,R3,4009801,3358892.366
EMG1,NEP1,rim15KO,C,T30,R3,1172701,2344060.407
EMG1,NEP1,WT,C,T30,R3,4391101,7581653.667
EMG1,NEP1,spike-in,P,T06,R1,58000001,46874988.52
EMG1,NEP1,rim15KO,P,T06,R1,37673001,31738190.32
EMG1,NEP1,WT,P,T06,R1,23634001,23919267.27
EMG1,NEP1,spike-in,P,T06,R3,59318001,57128918.66
EMG1,NEP1,rim15KO,P,T06,R3,29317001,32560328.14
EMG1,NEP1,WT,P,T06,R3,31104001,31734366.96
EMG1,NEP1,spike-in,P,T16,R1,35099001,24518686.65
EMG1,NEP1,rim15KO,P,T16,R1,1983701,2637367.932
EMG1,NEP1,WT,P,T16,R1,2067101,3301561.252
EMG1,NEP1,spike-in,P,T16,R3,39252001,22930773.98
