nutrient,Gene names,Protein IDs,data,term,estimate,std.error,statistic,p.value,qvalue
P,ENO1,P00924,normed_intensity,(Intercept),31.98050054942349,0.3043056809880162,105.09334050415873,6.565903927552998e-29,6.107263358604355e-28
P,ENO1,P00924,normed_intensity,samplingTime,0.0827427077987788,0.017627954793640845,4.6938348076900915,1.394007532883351e-4,4.792240665410928e-4
P,ENO1,P00924,normed_intensity,genotypeWT,0.11150032659098208,0.430353221160433,0.2590902568135198,0.7982136038328878,0.6548724282028229
P,ENO1,P00924,normed_intensity,samplingTime:genotypeWT,0.022026811834493405,0.024929692746066705,0.8835572928578792,0.38743311836642835,0.4726352911985114
P,ENO1,P00924,normed_ratio,(Intercept),0.6621630445998428,0.2580212533814302,2.5663120224479097,0.0184186968292746,0.039798341117298776
P,ENO1,P00924,normed_ratio,samplingTime,8.13488232988219e-4,0.014946769891507618,0.054425687883936896,0.9571360202825568,0.6743672178391714
P,ENO1,P00924,normed_ratio,genotypeWT,0.09650056489787551,0.3648971559125235,0.2644596246757525,0.7941319259630057,0.6542381788484599
P,ENO1,P00924,normed_ratio,samplingTime:genotypeWT,0.012463126787748902,0.021137924694239914,0.589609763873608,0.5620546155825064,0.5809858216130129
P,ENO1,P00924,ratio,(Intercept),0.6721052277706184,0.28234001951267357,2.3804816225864474,0.027348251953399887,0.056273006036154614
P,ENO1,P00924,ratio,samplingTime,-0.02581150144114517,0.016355518188965672,-1.5781524708008958,0.1302170625155673,0.20976298887112693
P,ENO1,P00924,ratio,genotypeWT,0.04542750575235667,0.3992890847955073,0.11377096815862624,0.910553691904466,0.671459766765648
P,ENO1,P00924,ratio,samplingTime:genotypeWT,0.008761335513060598,0.0231301956424751,0.3787834590111176,0.7088398787593717,0.6351575144940255
P,ENO2,P00925,intensity,(Intercept),36.691768638847265,0.19860043017497517,184.7517077708256,8.357974394261181e-34,2.1400376403012418e-32
P,ENO2,P00925,intensity,samplingTime,-0.0329742371389728,0.01150461402414619,-2.8661750033304547,0.009547340535839319,0.022299456380103323
P,ENO2,P00925,intensity,genotypeWT,-0.21693423771596487,0.2808634218465808,-0.7723833751283686,0.44891916010662514,0.5160993715649212
P,ENO2,P00925,intensity,samplingTime:genotypeWT,-0.00105268186111423,0.016269981182815255,-0.06470086531053262,0.9490545174658225,0.6740439126337247
P,ENO2,P00925,normed_intensity,(Intercept),36.16800883458389,0.11074731751046847,326.58135336925955,9.455698315418666e-39,1.029822977391631e-36
P,ENO2,P00925,normed_intensity,samplingTime,0.017231859969891083,0.006415419851029363,2.68600658569933,0.01420608101882209,0.0316142285097588
P,ENO2,P00925,normed_intensity,genotypeWT,-0.22390121711466093,0.1566203584197439,-1.429579266538286,0.16827343261873356,0.25737386278739854
P,ENO2,P00925,normed_intensity,samplingTime:genotypeWT,0.005638203679413848,0.009072773761643308,0.6214421110388877,0.5413280300624561,0.5710627857885837
P,ENO2,P00925,normed_ratio,(Intercept),0.21054229354877166,0.03703791824985283,5.684506675793212,1.4562756976270751e-5,5.690168492736094e-5
P,ENO2,P00925,normed_ratio,samplingTime,-0.004158078042505725,0.0021455489967822285,-1.938001904753409,0.06687043423832917,0.12046697945699171
P,ENO2,P00925,normed_ratio,genotypeWT,-0.1787965935388081,0.05237952631100785,-3.4134824449764642,0.0027543517986031055,0.007312332695379557
P,ENO2,P00925,normed_ratio,samplingTime:genotypeWT,0.0012016964239224953,0.003034264489985416,0.3960420813309756,0.6962673694167065,0.6317494091769357
P,ENO2,P00925,ratio,(Intercept),0.19825212298559672,0.10868591351687444,1.8240829613564995,0.08311830529379169,0.14460549699340675
P,ENO2,P00925,ratio,samplingTime,-0.028425056723725216,0.006296005923913301,-4.514776044882997,2.1136947462678472e-4,7.055146507875928e-4
P,ENO2,P00925,ratio,genotypeWT,-0.25899168016723473,0.15370509293447315,-1.6849908823622837,0.10753175190060726,0.1793791414976602
P,ENO2,P00925,ratio,samplingTime:genotypeWT,-0.002507675232399804,0.008903896966379542,-0.28163794368562445,0.7811146003792001,0.6515727729568888
P,ENP1,P38333,intensity,(Intercept),26.37916975440509,0.5796484563257697,45.50891055867777,1.1337783445077659e-21,5.4140120812684764e-21
P,ENP1,P38333,intensity,samplingTime,-0.13432686886138326,0.033578133510812645,-4.000426909319664,7.028213988859754e-4,0.002117674611008829
P,ENP1,P38333,intensity,genotypeWT,0.10391959844296414,0.8197467083445323,0.12677037600166569,0.9003879952136213,0.6708226859634093
P,ENP1,P38333,intensity,samplingTime:genotypeWT,-0.014365077125346796,0.047486651810165766,-0.3025076853759476,0.7653887421511395,0.6474588504126008
P,ENP1,P38333,normed_intensity,(Intercept),25.855409950141713,0.39913790379248515,64.77813734168464,1.0186329804478498e-24,5.424733851217851e-24
P,ENP1,P38333,normed_intensity,samplingTime,-0.08412077175251943,0.023121437962111458,-3.638215403832846,0.0016363598111179725,0.004566903591183055
P,ENP1,P38333,normed_intensity,genotypeWT,0.09695261904426837,0.5644662368005001,0.17175981967285395,0.86535238408329,0.6671215152783064
P,ENP1,P38333,normed_intensity,samplingTime:genotypeWT,-0.007674191584818718,0.032698651147586175,-0.2346944389290269,0.8168319653508271,0.6583324167007033
P,ENT2,Q05785,intensity,(Intercept),25.320961733767042,0.3262664263284901,77.60823575599379,2.7822713929505537e-26,1.708417545365316e-25
P,ENT2,Q05785,intensity,samplingTime,-0.026423673043456625,0.018900106614269455,-1.3980700523407064,0.1774056171661021,0.2682639223482006
P,ENT2,Q05785,intensity,genotypeWT,0.16840954872830163,0.46141040506075304,0.36498862375270336,0.7189510809304867,0.6383228982633409
P,ENT2,Q05785,intensity,samplingTime:genotypeWT,-0.018033420428316814,0.02672878710419731,-0.6746815842416196,0.5076029619895417,0.5524903591261004
P,ENT2,Q05785,normed_intensity,(Intercept),24.797201929503675,0.22145362013668754,111.97469661682717,1.8505182435264112e-29,1.9486213083037507e-28
P,ENT2,Q05785,normed_intensity,samplingTime,0.023782424065407076,0.012828463773607216,1.853879348697707,0.07856530890974688,0.13790479464707864
P,ENT2,Q05785,normed_intensity,genotypeWT,0.16144256932960158,0.3131827130339231,0.5154900401929737,0.6118620026109605,0.6015807888489497
P,ENT2,Q05785,normed_intensity,samplingTime:genotypeWT,-0.011342534887788604,0.018142187453047263,-0.6252021657886381,0.5389071660255366,0.5698669025711777
P,ENT3,P47160,intensity,(Intercept),27.07269588666735,0.3804118598385852,71.1668029965068,1.5646287340839293e-25,8.829017921556194e-25
P,ENT3,P47160,intensity,samplingTime,-0.09677858909099937,0.022036667361670127,-4.391707126247817,2.8161555105452095e-4,9.158682054704276e-4
P,ENT3,P47160,intensity,genotypeWT,0.27222291840567153,0.5379836114713002,0.5060059685855204,0.618384497383341,0.6041288134955122
P,ENT3,P47160,intensity,samplingTime:genotypeWT,-0.03101488891972584,0.031164553852378433,-0.9951975910400793,0.33152919741346887,0.4270721076984692
P,ENT3,P47160,normed_intensity,(Intercept),26.54893608240398,0.21631973476870733,122.73006950008767,2.9633178816333083e-30,3.6859376026772883e-29
P,ENT3,P47160,normed_intensity,samplingTime,-0.04657249198213563,0.012531065779298812,-3.7165627251811966,0.0013635861318587932,0.003870344738954849
P,ENT3,P47160,normed_intensity,genotypeWT,0.26525593900697336,0.3059223027188567,0.86706963385649,0.3961878689467645,0.479157733165155
P,ENT3,P47160,normed_intensity,samplingTime:genotypeWT,-0.024324003379197642,0.017721603176073762,-1.3725622415492236,0.1850858520170918,0.2775078924748727
P,ERB1,Q04660,intensity,(Intercept),27.01674907574915,0.4099980793751552,65.8948186218901,7.248070793045045e-25,3.901159705388368e-24
P,ERB1,Q04660,intensity,samplingTime,-0.061674974176774415,0.023750551042093195,-2.5967807680532387,0.017246595832413104,0.03757016759218508
P,ERB1,Q04660,intensity,genotypeWT,0.07530532544357137,0.5798248443992653,0.12987598956990604,0.8979618996642542,0.6703406643763598
P,ERB1,Q04660,intensity,samplingTime:genotypeWT,-0.009296652047118414,0.03358835139756265,-0.27678202889687015,0.7847877955681177,0.6524492455561001
P,ERB1,Q04660,normed_intensity,(Intercept),26.492989271485758,0.21382746106399708,123.8989096145915,2.4521745887626208e-30,3.0983272323787777e-29
P,ERB1,Q04660,normed_intensity,samplingTime,-0.011468877067910391,0.012386692239976875,-0.9259031261708173,0.36553488778915944,0.4557965947955446
P,ERB1,Q04660,normed_intensity,genotypeWT,0.06833834604488084,0.3023976954445096,0.22598831629462937,0.8235039618605628,0.6599728429683437
P,ERB1,Q04660,normed_intensity,samplingTime:genotypeWT,-0.0026057665065905367,0.017517428158716875,-0.14875280109505556,0.8832383481372524,0.6689364961886404
P,ERB1,Q04660,normed_ratio,(Intercept),-0.17115961494941914,0.09408430391128916,-1.8192154039934574,0.08388355394060026,0.14570736461746625
P,ERB1,Q04660,normed_ratio,samplingTime,-0.01246769917039319,0.005450157390274569,-2.2875851608691047,0.033189711467615665,0.06660882714524695
P,ERB1,Q04660,normed_ratio,genotypeWT,0.06683951076747022,0.13305529859777718,0.5023438485491989,0.6209117824049466,0.604907004942476
P,ERB1,Q04660,normed_ratio,samplingTime:genotypeWT,-0.0072465732443110185,0.007707686498394251,-0.940174882024678,0.358345409375747,0.44990307334140667
P,ERB1,Q04660,ratio,(Intercept),-0.24131852555459765,0.15187161368320218,-1.588963992033284,0.127752439388015,0.20660817354280347
P,ERB1,Q04660,ratio,samplingTime,-0.03913231636920086,0.008797686365080395,-4.4480235763489,2.469460744706652e-4,8.122947352352847e-4
P,ERB1,Q04660,ratio,genotypeWT,0.03209857416229473,0.21477889581027185,0.1494493862686094,0.8826958204998634,0.6688666861111356
P,ERB1,Q04660,ratio,samplingTime:genotypeWT,-0.011309794394271887,0.012441807375001553,-0.9090153908825064,0.3741665566340511,0.46269646715941115
P,ERG1,P32476,intensity,(Intercept),30.73158305077648,0.694025459648357,44.28019552243414,1.9500055832726294e-21,9.271577015169675e-21
P,ERG1,P32476,intensity,samplingTime,-0.1331820850272099,0.04020381541545668,-3.312672781200935,0.003473829059138738,0.008970707862110669
P,ERG1,P32476,intensity,genotypeWT,-0.2601871317135414,0.981500217666928,-0.26509126236570624,0.7936521647692651,0.6541502709534297
P,ERG1,P32476,intensity,samplingTime:genotypeWT,0.0058779278268302326,0.056856781019683354,0.10338129808642071,0.9186899790403145,0.6720381885599565
P,ERG1,P32476,normed_intensity,(Intercept),30.20782324651311,0.4904573231617331,61.59113508954944,2.7805802844890225e-24,1.4456209938797584e-23
P,ERG1,P32476,normed_intensity,samplingTime,-0.08297598791834629,0.0284114298912665,-2.9205143224365697,0.00845736543106557,0.020027875971913675
P,ERG1,P32476,normed_intensity,genotypeWT,-0.26715411111224446,0.693611398180527,-0.38516395753160904,0.7041816415423053,0.6340343256030303
P,ERG1,P32476,normed_intensity,samplingTime:genotypeWT,0.012568813367358567,0.040179829478641446,0.3128140046995426,0.7576604322502773,0.6464187919680848
P,ERG1,P32476,normed_ratio,(Intercept),-0.8197052775458245,0.43822727616551915,-1.8705026412737953,0.07612128706011319,0.13431608765904363
P,ERG1,P32476,normed_ratio,samplingTime,-0.0749370449412812,0.025385824505492403,-2.951924800593656,0.007882946216334804,0.018815490949966308
P,ERG1,P32476,normed_ratio,genotypeWT,-0.2619960062179683,0.6197469573550971,-0.4227467405989251,0.6769905842680437,0.6254361820912978
P,ERG1,P32476,normed_ratio,samplingTime:genotypeWT,0.010266583032824636,0.03590097730769063,0.28596945829174825,0.7778425087966825,0.650693086188355
P,ERG1,P32476,ratio,(Intercept),-0.8911829287797458,0.49237827118675925,-1.8099558427543196,0.08535623869463486,0.1476903886306339
P,ERG1,P32476,ratio,samplingTime,-0.09636274867692277,0.02852270742258353,-3.3784572849008465,0.0029860053402340444,0.007856767910546241
P,ERG1,P32476,ratio,genotypeWT,-0.31816762187918923,0.6963280289301327,-0.4569220376896722,0.6526510486151023,0.6171833700492219
P,ERG1,P32476,ratio,samplingTime:genotypeWT,0.003744016459812062,0.04033719967261738,0.09281795687849051,0.9269716727639804,0.6723404522311764
P,ERG10,P41338,intensity,(Intercept),32.615326615576066,0.340292460013908,95.84498761519151,4.129474024473338e-28,3.276166338517655e-27
P,ERG10,P41338,intensity,samplingTime,-0.06650522247565432,0.019712612930082755,-3.373739580416706,0.003018632897373538,0.00793225285483009
P,ERG10,P41338,intensity,genotypeWT,-0.13805999830525253,0.4812462121249729,-0.28688017656417475,0.7771550754087522,0.65060850355593
P,ERG10,P41338,intensity,samplingTime:genotypeWT,-7.445814048953523e-5,0.027877844555534274,-0.002670871499452202,0.9978954168579306,0.6761043256556276
P,ERG10,P41338,normed_intensity,(Intercept),32.09156681131268,0.136272554815986,235.49545141093995,6.533612653829323e-36,2.673122726540251e-34
P,ERG10,P41338,normed_intensity,samplingTime,-0.01629912536679045,0.00789405714711171,-2.0647336424152947,0.05215825890856264,0.09794089362293938
P,ERG10,P41338,normed_intensity,genotypeWT,-0.14502697770394485,0.19271849519999842,-0.752532742399423,0.46049697474793927,0.5240402426704406
P,ERG10,P41338,normed_intensity,samplingTime:genotypeWT,0.006616427400038396,0.011163882679593645,0.5926636448923367,0.5600483927906088,0.5801787908495576
P,ERG10,P41338,normed_ratio,(Intercept),-0.04195088098014814,0.0985187001580454,-0.42581642787460466,0.6747889406302303,0.6245983087672683
P,ERG10,P41338,normed_ratio,samplingTime,-0.01666747906635929,0.0057070350677504225,-2.9205145699112047,0.008457360750634635,0.020027875971913675
P,ERG10,P41338,normed_ratio,genotypeWT,0.010622044748868114,0.1393264819108762,0.07623851979312002,0.9399868303690413,0.6737751714744046
P,ERG10,P41338,normed_ratio,samplingTime:genotypeWT,-8.816933507677032e-4,0.008070966393751506,-0.10924259967806395,0.9140987302438209,0.6718302060332567
P,ERG10,P41338,ratio,(Intercept),-0.05567249742909765,0.15254164883087093,-0.36496588214294173,0.7189677942767159,0.6383228982633409
P,ERG10,P41338,ratio,samplingTime,-0.04061864402526487,0.008836500459036533,-4.596688950966639,1.7468475139256065e-4,5.910616211983744e-4
P,ERG10,P41338,ratio,genotypeWT,-0.05046231944140521,0.21572646860337166,-0.23391807119498045,0.8174263682656807,0.658533068327931
P,ERG10,P41338,ratio,samplingTime:genotypeWT,-0.005899367780868031,0.012496698793085547,-0.47207409561092767,0.6419838216000537,0.6134983775997391
P,ERG12,P07277,intensity,(Intercept),27.275167240105553,0.3375390734642138,80.80595517483783,1.2438066897205041e-26,7.95525135404364e-26
P,ERG12,P07277,intensity,samplingTime,-0.06574821989776283,0.019553113529776324,-3.3625447833481155,0.003097460625177869,0.00810359372215962
P,ERG12,P07277,intensity,genotypeWT,-0.044053853174551655,0.4773523355239397,-0.09228791795100018,0.9273874576678323,0.6723923489089225
P,ERG12,P07277,intensity,samplingTime:genotypeWT,-0.012833665363158851,0.027652278340430544,-0.4641087871734128,0.647581771606956,0.6153553241750094
P,ERG12,P07277,normed_intensity,(Intercept),26.751407435842196,0.1716202031863419,155.87563083581736,2.496451618104984e-32,4.719838781778204e-31
P,ERG12,P07277,normed_intensity,samplingTime,-0.01554212278889915,0.009941691438759013,-1.5633278184742394,0.13366095667399996,0.21405956529852016
P,ERG12,P07277,normed_intensity,genotypeWT,-0.05102083257325207,0.24270761892335102,-0.2102152079097478,0.8356264992694622,0.6622066603822242
P,ERG12,P07277,normed_intensity,samplingTime:genotypeWT,-0.006142779822630614,0.014059674865621487,-0.4369076725700713,0.6668591323357103,0.6218652868590197
P,ERG12,P07277,normed_ratio,(Intercept),0.03998464440090409,0.05592798698199152,0.7149308701881029,0.48291444720014576,0.5376035936128537
P,ERG12,P07277,normed_ratio,samplingTime,-0.011421491860213547,0.0032398212975087563,-3.5253462494971695,0.002126538298685283,0.005796852127704405
P,ERG12,P07277,normed_ratio,genotypeWT,-0.0607447960743538,0.07909411770615832,-0.768006494490856,0.45145658285484713,0.518047204556845
P,ERG12,P07277,normed_ratio,samplingTime:genotypeWT,-3.905528151257593e-4,0.004581799218602082,-0.0852400545052513,0.9329180809416197,0.6728433750495859
P,ERG12,P07277,ratio,(Intercept),-0.043339256867416735,0.1143882786175802,-0.3788784776830794,0.7087704214700936,0.6351575144940255
P,ERG12,P07277,ratio,samplingTime,-0.03630614895892632,0.006626335064945785,-5.479069289899146,2.308655629593007e-5,8.825964119795074e-5
P,ERG12,P07277,ratio,genotypeWT,-0.10581957199449316,0.16176945499749426,-0.6541381498511709,0.520474397279042,0.5592621372597414
