Protein IDs,Protein names,Gene names,Fasta headers,genotype,samplingTime,data,pvalue,qvalue,meanDF,log2FC
P41814,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,GCD10,sp|P41814|TRM6_YEAST tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCD10 PE=1 SV=1,WT,T16,normed_ratio,0.07138857854536075,0.3706827092363531,0.8553262829367047,-0.225453222282073
P41814,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,GCD10,sp|P41814|TRM6_YEAST tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCD10 PE=1 SV=1,WT,T16,ratio,0.02875062575248204,0.21898958496921117,0.538604409552233,-0.8927020536606672
P41814,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,GCD10,sp|P41814|TRM6_YEAST tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCD10 PE=1 SV=1,WT,T30,intensity,0.003197815958202123,0.06804444966663126,5.333636490835315,2.4151195026653807
P41814,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,GCD10,sp|P41814|TRM6_YEAST tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCD10 PE=1 SV=1,WT,T30,normed_intensity,9.878922867208692e-4,0.03877074174221352,6.419966168652266,2.6825656947858643
P41814,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,GCD10,sp|P41814|TRM6_YEAST tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCD10 PE=1 SV=1,WT,T30,normed_ratio,0.03234735755491491,0.23499007457080895,1.829740711408009,0.8716392218048333
P41814,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,GCD10,sp|P41814|TRM6_YEAST tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCD10 PE=1 SV=1,WT,T30,ratio,0.19142387916906367,0.6124137472925641,1.5985758541532018,0.6767872031826957
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T00,intensity,1,1,1,0
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T00,normed_intensity,1,1,1,0
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T00,normed_ratio,0.7990357004590507,1,1.03171066163867,0.04503843050315105
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T00,ratio,0.8589475748811936,1,1.0283734063489347,0.04036420779238985
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T06,intensity,0.6970201264564433,1,1.1291664130809647,0.17525812174811983
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T06,normed_intensity,0.1378038847581789,0.5155540434008582,1.4042198451060417,0.4897688221203082
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T06,normed_ratio,0.04441750599977669,0.2809061421340747,1.2377081145942703,0.3076711277370819
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T06,ratio,0.37327076219423394,0.7720688514764645,0.9572612171071824,-0.06301543433259493
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T16,intensity,0.2373830191582935,0.6896001474540847,0.7128370303768365,-0.48835581112323406
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T16,normed_intensity,0.511069215929363,0.899481820035679,1.16537700908243,0.2207967541452686
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T16,normed_ratio,0.02899715144800973,0.2200801913717764,1.6185418907433455,0.6946947055443594
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T16,ratio,0.32261913035388495,0.7720688514764645,1.1873287157966859,0.24771940506971524
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T30,intensity,0.5102927168926921,0.8987502607797647,1.7252202297503711,0.7867805381740529
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,rim15KO,T30,normed_intensity,0.2223638031236848,0.6652466168209888,2.3872495406883245,1.2553493801175515
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T00,intensity,1,1,1,0
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T00,normed_intensity,1,1,1,0
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T00,normed_ratio,0.8503189780034006,1,0.9689940284795592,-0.045440319968855426
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T00,ratio,0.8487493545547544,1,0.9756344879274619,-0.035587337693713354
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T06,intensity,0.247990744811563,0.7043034102931423,1.523190503763752,0.6070963893942292
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T06,normed_intensity,0.35603455743840445,0.7720688514764645,1.3052046357355485,0.38427601661597416
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T06,normed_ratio,0.3163873772654884,0.7720688514764645,1.0833630895157524,0.11551684373432117
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T06,ratio,0.7751725936146853,1,1.0466552539458331,0.06578632734588934
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T16,intensity,0.35828136692282975,0.7720688514764645,0.5865200352191703,-0.7697477040800415
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T16,normed_intensity,0.6763262843275681,1,0.9110045274083777,-0.1344698710978142
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T16,normed_ratio,0.8430457634342472,1,1.041292906499222,0.058375943099409744
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T16,ratio,0.4602868087948087,0.8538249293900937,0.7778592534066434,-0.3624189586753539
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T30,intensity,0.30375933033686475,0.7720688514764645,1.8909437061943914,0.9191064145816653
P41818,Protein GLC8,GLC8,sp|P41818|GLC8_YEAST Protein GLC8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC8 PE=1 SV=1,WT,T30,normed_intensity,0.08179961519154429,0.4001055662405877,2.131471975877062,1.091850087190674
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T00,intensity,1,1,1,0
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T00,normed_intensity,1,1,1,0
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T00,normed_ratio,0.3527544029432313,0.7720688514764645,1.0619045988425846,0.08665416071923747
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T00,ratio,0.47290565222294995,0.865878342461827,1.0700263355906696,0.09764630481193191
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T06,intensity,0.7747813341258167,1,0.8866975124277369,-0.17348606674000844
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T06,normed_intensity,0.6935567440069168,1,1.187682734752191,0.24814950101317068
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T06,normed_ratio,0.5081383066637729,0.8970400077643722,1.1142229205116418,0.15603789887446445
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T06,ratio,0.8096659741815503,1,0.9435553313665846,-0.08382097298366549
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T16,intensity,0.39389483595086927,0.7904159570884981,0.4705625178977006,-1.087541685920354
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T16,normed_intensity,0.7105922355887964,1,0.8594842519272332,-0.21845688901139743
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T30,intensity,0.9320057015058024,1,0.8988854244229337,-0.15379085918228355
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,rim15KO,T30,normed_intensity,0.8856431347951198,1,1.2006448779833911,0.26380949947594623
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T00,intensity,1,1,1,0
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T00,normed_intensity,1,1,1,0
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T00,normed_ratio,0.3185630362963417,0.7720688514764645,0.9443942050382945,-0.0825389059131034
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T00,ratio,0.614652668203737,0.9823731268615135,0.946180314596345,-0.07981294918221554
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T06,intensity,0.37555350512945407,0.7734430336275027,1.275187272771637,0.3507091354441015
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T06,normed_intensity,0.8851805540326587,1,1.036494480080598,0.05171243330062954
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T06,normed_ratio,0.5049348341160922,0.8943277544446037,1.3253004887371016,0.4063195026655162
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T06,ratio,0.3465629698035703,0.7720688514764645,1.4846085992807545,0.5700826304840354
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T16,intensity,0.42740215565930423,0.8224201815771931,0.5066775876396175,-0.9808600807423268
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T16,normed_intensity,0.8721673552474376,1,0.925356787974728,-0.11191836493828426
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T30,intensity,0.882417622749481,1,1.2171695632085864,0.2835301630885015
P41819,Dimethyladenosine transferase,DIM1,sp|P41819|DIM1_YEAST Dimethyladenosine transferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIM1 PE=3 SV=1,WT,T30,normed_intensity,0.6157342016804548,0.9832307918566553,2.2736521183223695,1.185011530586815
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T00,intensity,1,1,1,0
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T00,normed_intensity,1,1,1,0
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T00,normed_ratio,0.6609739462508996,1,1.2194421466479537,0.2862213147360225
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T00,ratio,0.6432966726983775,1,1.2306313097869825,0.29939860324215795
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T06,intensity,0.2044572250541173,0.6352228304572611,0.37880516007236686,-1.4004721115992527
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T06,normed_intensity,0.528024321335962,0.9130143026709854,0.5876832780490269,-0.7668892464483388
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T16,intensity,0.3935442442051105,0.7899895676839692,2.201984513317129,1.1388043223813258
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T16,normed_intensity,0.16379312391162046,0.5635772622719306,3.5934120608552025,1.8453543803905315
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T30,intensity,0.46397767827248865,0.8576374481890153,2.736626450369634,1.452398520205697
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,rim15KO,T30,normed_intensity,0.3401349123977928,0.7720688514764645,4.894524706442086,2.291168770564155
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T00,intensity,1,1,1,0
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T00,normed_intensity,1,1,1,0
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T00,normed_ratio,0.6919255046684486,1,0.8524711550177616,-0.23027707625421792
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T00,ratio,0.7609701694784377,1,0.8686775816813376,-0.2031072891037445
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T06,intensity,0.6460821340099021,1,0.6294363663521297,-0.6678675606103883
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T06,normed_intensity,0.5300837408459613,0.9149267724211562,0.5627435287169517,-0.8294505334196455
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T16,intensity,0.6563349800625513,1,1.2891840079788428,0.36645819733206625
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T16,normed_intensity,0.2704700388962814,0.7339525491294423,1.8213285297585016,0.8649911779456135
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T30,intensity,0.7996448511561138,1,0.7343288260389307,-0.4455018608860447
P41832,Protein BNI1,BNI1,sp|P41832|BNI1_YEAST Protein BNI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BNI1 PE=1 SV=3,WT,T30,normed_intensity,0.9862542790976359,1,0.9827516058402269,-0.02510127883698665
P41835,Thiamine biosynthetic bifunctional enzyme;Thiamine-phosphate synthase;Hydroxyethylthiazole kinase,THI6,sp|P41835|THI6_YEAST Thiamine biosynthetic bifunctional enzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THI6 PE=3 SV=1,rim15KO,T16,intensity,0.471450034431361,0.8643477852005341,0.19123889568594077,-2.3865521149457205
P41835,Thiamine biosynthetic bifunctional enzyme;Thiamine-phosphate synthase;Hydroxyethylthiazole kinase,THI6,sp|P41835|THI6_YEAST Thiamine biosynthetic bifunctional enzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THI6 PE=3 SV=1,rim15KO,T16,normed_intensity,0.6642108454044173,1,0.480821135264243,-1.0564277814698264
P41835,Thiamine biosynthetic bifunctional enzyme;Thiamine-phosphate synthase;Hydroxyethylthiazole kinase,THI6,sp|P41835|THI6_YEAST Thiamine biosynthetic bifunctional enzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THI6 PE=3 SV=1,rim15KO,T30,intensity,0.3485802699339189,0.7720688514764645,0,-Inf
P41835,Thiamine biosynthetic bifunctional enzyme;Thiamine-phosphate synthase;Hydroxyethylthiazole kinase,THI6,sp|P41835|THI6_YEAST Thiamine biosynthetic bifunctional enzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THI6 PE=3 SV=1,rim15KO,T30,normed_intensity,0.3230729988923907,0.7720688514764645,0,-Inf
P41835,Thiamine biosynthetic bifunctional enzyme;Thiamine-phosphate synthase;Hydroxyethylthiazole kinase,THI6,sp|P41835|THI6_YEAST Thiamine biosynthetic bifunctional enzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THI6 PE=3 SV=1,WT,T16,intensity,0.373900966300059,0.7720688514764645,0,-Inf
P41835,Thiamine biosynthetic bifunctional enzyme;Thiamine-phosphate synthase;Hydroxyethylthiazole kinase,THI6,sp|P41835|THI6_YEAST Thiamine biosynthetic bifunctional enzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THI6 PE=3 SV=1,WT,T16,normed_intensity,0.373900966300059,0.7720688514764645,0,-Inf
P41835,Thiamine biosynthetic bifunctional enzyme;Thiamine-phosphate synthase;Hydroxyethylthiazole kinase,THI6,sp|P41835|THI6_YEAST Thiamine biosynthetic bifunctional enzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THI6 PE=3 SV=1,WT,T30,intensity,0.320469729301382,0.7720688514764645,0,-Inf
P41835,Thiamine biosynthetic bifunctional enzyme;Thiamine-phosphate synthase;Hydroxyethylthiazole kinase,THI6,sp|P41835|THI6_YEAST Thiamine biosynthetic bifunctional enzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=THI6 PE=3 SV=1,WT,T30,normed_intensity,0.29819412249548227,0.7681549036435701,0,-Inf
P41895,Transcription initiation factor IIF subunit alpha,TFG1,sp|P41895|T2FA_YEAST Transcription initiation factor IIF subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFG1 PE=1 SV=2,rim15KO,T00,intensity,1,1,1,0
P41895,Transcription initiation factor IIF subunit alpha,TFG1,sp|P41895|T2FA_YEAST Transcription initiation factor IIF subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFG1 PE=1 SV=2,rim15KO,T00,normed_intensity,1,1,1,0
P41895,Transcription initiation factor IIF subunit alpha,TFG1,sp|P41895|T2FA_YEAST Transcription initiation factor IIF subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFG1 PE=1 SV=2,rim15KO,T00,normed_ratio,0.3322531745992183,0.7720688514764645,1.0232191133188615,0.03311511854328298
P41895,Transcription initiation factor IIF subunit alpha,TFG1,sp|P41895|T2FA_YEAST Transcription initiation factor IIF subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFG1 PE=1 SV=2,rim15KO,T00,ratio,0.3902347960329156,0.7868267779538618,1.0429800169580012,0.06071151671504065
P41895,Transcription initiation factor IIF subunit alpha,TFG1,sp|P41895|T2FA_YEAST Transcription initiation factor IIF subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFG1 PE=1 SV=2,rim15KO,T06,intensity,0.26362681128385373,0.7258037116156472,0.7261331483295245,-0.4616939807958211
P41895,Transcription initiation factor IIF subunit alpha,TFG1,sp|P41895|T2FA_YEAST Transcription initiation factor IIF subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFG1 PE=1 SV=2,rim15KO,T06,normed_intensity,0.7795219869206628,1,0.9171338904026567,-0.12479572974803321
