genotype,Gene names,Protein IDs,data,term,estimate,std.error,statistic,p.value,qvalue
WT,SSH1,P38353,normed_intensity,samplingTime,-0.013770145645136901,0.01454399544821071,-0.9467924886370195,0.35504444638567156,0.32540251672453013
WT,SSH1,P38353,normed_intensity,nutrientP,-0.0013739023080939546,0.35506417862712364,-0.0038694478091432036,0.9969509714494771,0.575337359252482
WT,SSH1,P38353,normed_intensity,samplingTime:nutrientP,-0.002243043935862507,0.020568315613952143,-0.10905336041911856,0.9142469170027141,0.5558461453272595
WT,SSH1,P38353,normed_ratio,(Intercept),-0.13723940151016417,0.10970146242151665,-1.251026180333274,0.22536209889133915,0.2358287917223355
WT,SSH1,P38353,normed_ratio,samplingTime,-5.134517940038715e-4,0.006354835092411373,-0.08079702880362859,0.9364064380213177,0.5614207634015194
WT,SSH1,P38353,normed_ratio,nutrientP,-0.042330170516741206,0.15514129596867127,-0.27284914859348103,0.7877665643775813,0.5212482833635369
WT,SSH1,P38353,normed_ratio,samplingTime:nutrientP,-0.007143446017048386,0.008987093974332644,-0.794856049959001,0.43602885095943644,0.3737119971788534
WT,SSH1,P38353,ratio,(Intercept),-0.3299408872783089,0.17198549081645273,-1.9184228024818102,0.06944567082331227,0.09346454539358741
WT,SSH1,P38353,ratio,samplingTime,-0.04106170659552427,0.009962851983016231,-4.1214811447086195,5.295419240372472e-4,0.0013178524457148622
WT,SSH1,P38353,ratio,nutrientP,0.01623474954258533,0.24322421364402083,0.06674808111969582,0.947445012294156,0.5636072363275483
WT,SSH1,P38353,ratio,samplingTime:nutrientP,8.143614564457104e-4,0.014089600394297236,0.05779876175731166,0.9544825059459234,0.5648400562274699
WT,SSO2,P39926,intensity,(Intercept),29.37397743844384,0.31560651469595186,93.07151807921983,7.419970699073499e-28,4.9118466001236964e-27
WT,SSO2,P39926,intensity,samplingTime,-0.04547582070833988,0.01828259451343559,-2.487383323790309,0.02181284316156064,0.03501111045994949
WT,SSO2,P39926,intensity,nutrientP,-0.19268569319190534,0.4463350134563186,-0.4317064254040713,0.6705729060623198,0.48016597821289514
WT,SSO2,P39926,intensity,samplingTime:nutrientP,-0.015347580488279935,0.025855493116268537,-0.5935907089168252,0.5594401056036047,0.43425074423410803
WT,SSO2,P39926,normed_intensity,(Intercept),28.815650604563686,0.16634938006116998,173.22367293444435,3.0296436874190245e-33,6.152698793771832e-32
WT,SSO2,P39926,normed_intensity,samplingTime,0.023548213910238484,0.009636360853164503,2.4436832813816265,0.02393561066485774,0.03794974458297272
WT,SSO2,P39926,normed_intensity,nutrientP,-0.1650856429738256,0.2352535493748631,-0.7017349723840768,0.4909305733155378,0.4021346072051391
WT,SSO2,P39926,normed_intensity,samplingTime:nutrientP,-0.027474632457466334,0.013627872210466406,-2.0160617910964422,0.05742559220059645,0.07983745176133017
WT,SSO2,P39926,normed_ratio,(Intercept),0.17929432170705145,0.05655917579411303,3.1700306659297772,0.004814213218430224,0.009354789379111146
WT,SSO2,P39926,normed_ratio,samplingTime,0.0016184454064673605,0.00327638508366682,0.493972889369906,0.6267067905675276,0.46336924576316574
WT,SSO2,P39926,normed_ratio,nutrientP,-0.039575976163849336,0.07998675348467871,-0.4947816287034331,0.626145828369977,0.4630999576520847
WT,SSO2,P39926,normed_ratio,samplingTime:nutrientP,-0.005615004186092652,0.0046335082208785235,-1.211825666088499,0.23970226651403623,0.24697657661473335
WT,SSO2,P39926,ratio,(Intercept),0.016026599892082473,0.14266933037920138,0.11233388317927413,0.9116785115295123,0.5552862375678573
WT,SSO2,P39926,ratio,samplingTime,-0.039757465000097914,0.008264612406176585,-4.810566188244357,1.0637502294737887e-4,3.0436873058792453e-4
WT,SSO2,P39926,ratio,nutrientP,0.04185786852881804,0.2017649019569544,0.20745862200427811,0.8377495087045697,0.5357617010643932
WT,SSO2,P39926,ratio,samplingTime:nutrientP,0.007805035029910624,0.011687926952571863,0.6677860891484414,0.5119031763244901,0.4127476543098676
WT,SSP120,P39931,intensity,(Intercept),26.751683078834912,0.4890661276905869,54.69952132068255,2.94448579950709e-23,1.2426962707872725e-22
WT,SSP120,P39931,intensity,samplingTime,-0.07660395849622068,0.028330840101437868,-2.703907057536667,0.013660665543430763,0.023385146940846566
WT,SSP120,P39931,intensity,nutrientP,-0.07660354271777561,0.6916439506773198,-0.11075574743733183,0.9129139523240513,0.5555053334998977
WT,SSP120,P39931,intensity,samplingTime:nutrientP,-0.0021014860540550175,0.040065858304876974,-0.05245079334290004,0.9586898607124652,0.5660922677408053
WT,SSP120,P39931,normed_intensity,(Intercept),26.19335624495478,0.3926347126661677,66.71176898010371,5.671021942159841e-25,2.6268024748494716e-24
WT,SSP120,P39931,normed_intensity,samplingTime,-0.00757992387764285,0.022744718214990984,-0.3332608391097561,0.7424058046844809,0.5057030128775671
WT,SSP120,P39931,normed_intensity,nutrientP,-0.04900349249970773,0.5552693357109576,-0.08825175342514543,0.9305542868656329,0.5599011515993948
WT,SSP120,P39931,normed_intensity,samplingTime:nutrientP,-0.014228538023240965,0.03216588897199461,-0.4423486643142091,0.662983561189602,0.4773776279579504
WT,SSS1,P35179,intensity,(Intercept),28.296542087640447,0.30544892041854965,92.63919495562905,8.142417383229751e-28,5.339998921095915e-27
WT,SSS1,P35179,intensity,samplingTime,-0.09066824582198772,0.017694180875698597,-5.124184411752713,5.1696254010285334e-5,1.560760854458729e-4
WT,SSS1,P35179,intensity,nutrientP,-0.019189754705523084,0.4319700058681331,-0.044423812868574754,0.9650071347226915,0.5676174609192232
WT,SSS1,P35179,intensity,samplingTime:nutrientP,0.03694429114149708,0.0250233505694956,1.4763926612822806,0.15541106151506448,0.17864587408596128
WT,SSS1,P35179,normed_intensity,(Intercept),27.738215253760306,0.15062095033770034,184.15907741632037,8.912345319576809e-34,2.0172731215903518e-32
WT,SSS1,P35179,normed_intensity,samplingTime,-0.02164421120340966,0.008725237382711783,-2.4806443944202115,0.02212829039203069,0.03542821407766379
WT,SSS1,P35179,normed_intensity,nutrientP,0.008410295512549834,0.21301019074510022,0.03948306643513624,0.9688967302978044,0.5684482956866554
WT,SSS1,P35179,normed_intensity,samplingTime:nutrientP,0.024817239172310945,0.012339349041555727,2.0112275849182093,0.057973923568285825,0.0804978377984209
WT,SSZ1,P38788,intensity,(Intercept),32.303322543918426,0.31535086610549645,102.43613072276065,1.094816573030935e-28,8.520510233592468e-28
WT,SSZ1,P38788,intensity,samplingTime,-0.06420817497801747,0.01826778518821703,-3.5148308520418015,0.0021789834527042662,0.0046412708638043625
WT,SSZ1,P38788,intensity,nutrientP,-0.16611705062122722,0.445973471752495,-0.37248191012002246,0.7134520119574184,0.4961223168735427
WT,SSZ1,P38788,intensity,samplingTime:nutrientP,0.007766997804846614,0.02583454956769486,0.3006438252191923,0.7667890946140786,0.5141486547029596
WT,SSZ1,P38788,normed_intensity,(Intercept),31.744995710038285,0.11548313935326884,274.8885758372806,2.9652934899939187e-37,1.7490805779785024e-35
WT,SSZ1,P38788,normed_intensity,samplingTime,0.004815859640560821,0.006689758644457638,0.7198854094012325,0.47992457200128735,0.3965883613919732
WT,SSZ1,P38788,normed_intensity,nutrientP,-0.1385170004031483,0.16331782189881489,-0.8481438142676665,0.4063944915032337,0.3564542627696895
WT,SSZ1,P38788,normed_intensity,samplingTime:nutrientP,-0.004360054164339756,0.00946074740399464,-0.4608572640359045,0.6498731205694801,0.4720269385206002
WT,SSZ1,P38788,normed_ratio,(Intercept),0.0745068872176025,0.03727393726090465,1.9989003763160327,0.05939340658118866,0.08207662871839205
WT,SSZ1,P38788,normed_ratio,samplingTime,-4.989607581525399e-4,0.00215922121099707,-0.23108366832045585,0.819597401806827,0.530918303092206
WT,SSZ1,P38788,normed_ratio,nutrientP,-0.11989923921512088,0.05271330759741521,-2.274553517506842,0.03409552474406016,0.05138251746054216
WT,SSZ1,P38788,normed_ratio,samplingTime:nutrientP,-0.01580864886266944,0.0030535999207557136,-5.177053076015627,4.5811656281437275e-5,1.3948202282298928e-4
WT,SSZ1,P38788,ratio,(Intercept),-0.08862092274910545,0.14181646207510826,-0.6248986997163305,0.5391023319478709,0.42549659713739474
WT,SSZ1,P38788,ratio,samplingTime,-0.0421818004417254,0.008215207071840829,-5.134599782190698,5.0479049537370925e-5,1.5270964070593766e-4
WT,SSZ1,P38788,ratio,nutrientP,-0.032735763334739966,0.20055876403438777,-0.16322280151829763,0.8719810585847895,0.5448171197614905
WT,SSZ1,P38788,ratio,samplingTime:nutrientP,-0.0026411420704080904,0.011618057258700661,-0.2273307844502283,0.8224742422570596,0.5317744593612819
WT,STE20,Q03497,intensity,(Intercept),27.729972934161193,0.3453413257024101,80.29729102869332,1.4107221578684312e-26,7.647700916181124e-26
WT,STE20,Q03497,intensity,samplingTime,-0.05515231404910941,0.020005085866595513,-2.7569146374524056,0.01215987008124693,0.02112157461369896
WT,STE20,Q03497,intensity,nutrientP,-0.0721806948386614,0.4883863864562527,-0.14779424005326364,0.8839850091179741,0.5481163011049416
WT,STE20,Q03497,intensity,samplingTime:nutrientP,-0.07023007741978096,0.028291463748977688,-2.4823769474394455,0.0220467850710344,0.035320615615667246
WT,STE20,Q03497,normed_intensity,(Intercept),27.171646100281027,0.24922982221274811,109.02245108166352,3.155077560324496e-29,2.752509165210245e-28
WT,STE20,Q03497,normed_intensity,samplingTime,0.013871720569469247,0.014437495957778343,0.9608120833443919,0.3481197032261941,0.32115623211866084
WT,STE20,Q03497,normed_intensity,nutrientP,-0.0445806446205737,0.35246419472110363,-0.12648276133650763,0.9006127299650322,0.552409601423526
WT,STE20,Q03497,normed_intensity,samplingTime:nutrientP,-0.08235712938896769,0.020417702590196866,-4.033613920329595,6.503435393026022e-4,0.0015824145224257382
WT,STE23,Q06010,intensity,(Intercept),27.074786754543215,0.39823835961393683,67.98638579364945,3.8900962466326374e-25,1.8267181994643753e-24
WT,STE23,Q06010,intensity,samplingTime,-0.07764371866918736,0.023069328766966476,-3.3656687393682323,0.003075262741903642,0.00630495868230089
WT,STE23,Q06010,intensity,nutrientP,0.1425918509065161,0.5631940892232433,0.25318421062120633,0.802710116389544,0.5256568556433269
WT,STE23,Q06010,intensity,samplingTime:nutrientP,0.00837969585860039,0.03262495761708777,0.25684924887722793,0.7999189352399774,0.5247285516164377
WT,STE23,Q06010,normed_intensity,(Intercept),26.51645992066307,0.16826503920629474,157.58745872429034,2.0069117073963747e-32,3.421619960151196e-31
WT,STE23,Q06010,normed_intensity,samplingTime,-0.008619684050609429,0.009747332007894977,-0.8843121424024343,0.38703536248922243,0.3450901954860294
