Protein IDs,Protein names,Gene names,Fasta headers,nutrient,time,pvalue,qvalue,log2FC
P38861,60S ribosomal export protein NMD3,NMD3,sp|P38861|NMD3_YEAST 60S ribosomal export protein NMD3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMD3 PE=1 SV=3,C,T30,0.207845916,0.395168078,-0.140201667
P38861,60S ribosomal export protein NMD3,NMD3,sp|P38861|NMD3_YEAST 60S ribosomal export protein NMD3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMD3 PE=1 SV=3,P,T00,0.755852561,0.848565365,-0.015853984
P38861,60S ribosomal export protein NMD3,NMD3,sp|P38861|NMD3_YEAST 60S ribosomal export protein NMD3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMD3 PE=1 SV=3,P,T06,0.118799319,0.304916486,0.160555585
P38861,60S ribosomal export protein NMD3,NMD3,sp|P38861|NMD3_YEAST 60S ribosomal export protein NMD3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMD3 PE=1 SV=3,P,T16,0.40464369,0.579125847,0.102215653
P38861,60S ribosomal export protein NMD3,NMD3,sp|P38861|NMD3_YEAST 60S ribosomal export protein NMD3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMD3 PE=1 SV=3,P,T30,0.230676722,0.416288515,0.243918167
P38875,GPI transamidase component GPI16,GPI16,sp|P38875|GPI16_YEAST GPI transamidase component GPI16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPI16 PE=1 SV=2,C,T00,0.035989283,0.172802586,0.234983333
P38875,GPI transamidase component GPI16,GPI16,sp|P38875|GPI16_YEAST GPI transamidase component GPI16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPI16 PE=1 SV=2,C,T06,0.228079953,0.414017432,0.153508333
P38875,GPI transamidase component GPI16,GPI16,sp|P38875|GPI16_YEAST GPI transamidase component GPI16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPI16 PE=1 SV=2,P,T00,0.053004328,0.208175406,0.221703648
P38875,GPI transamidase component GPI16,GPI16,sp|P38875|GPI16_YEAST GPI transamidase component GPI16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPI16 PE=1 SV=2,P,T06,0.983238781,0.990031598,-0.001736568
P38879,Nascent polypeptide-associated complex subunit alpha,EGD2,sp|P38879|NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,C,T00,0.575552766,0.717383093,-0.03379
P38879,Nascent polypeptide-associated complex subunit alpha,EGD2,sp|P38879|NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,C,T06,0.136518442,0.321117043,0.068001667
P38879,Nascent polypeptide-associated complex subunit alpha,EGD2,sp|P38879|NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,C,T16,0.06428332,0.231516468,0.074503333
P38879,Nascent polypeptide-associated complex subunit alpha,EGD2,sp|P38879|NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,C,T30,0.838555811,0.900497259,0.011923333
P38879,Nascent polypeptide-associated complex subunit alpha,EGD2,sp|P38879|NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,P,T00,0.121681945,0.308527594,-0.085228228
P38879,Nascent polypeptide-associated complex subunit alpha,EGD2,sp|P38879|NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,P,T06,0.083539046,0.262662092,0.149706068
P38879,Nascent polypeptide-associated complex subunit alpha,EGD2,sp|P38879|NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,P,T16,0.174686628,0.359232334,0.204729651
P38879,Nascent polypeptide-associated complex subunit alpha,EGD2,sp|P38879|NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,P,T30,0.125176988,0.310689338,0.25905582
P38882,U3 small nucleolar RNA-associated protein 9,UTP9,sp|P38882|UTP9_YEAST U3 small nucleolar RNA-associated protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP9 PE=1 SV=1,C,T00,0.224427445,0.410591903,-0.07047
P38882,U3 small nucleolar RNA-associated protein 9,UTP9,sp|P38882|UTP9_YEAST U3 small nucleolar RNA-associated protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP9 PE=1 SV=1,C,T06,0.664167757,0.781609083,0.018041667
P38882,U3 small nucleolar RNA-associated protein 9,UTP9,sp|P38882|UTP9_YEAST U3 small nucleolar RNA-associated protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP9 PE=1 SV=1,C,T16,0.742368048,0.838660293,0.029726667
P38882,U3 small nucleolar RNA-associated protein 9,UTP9,sp|P38882|UTP9_YEAST U3 small nucleolar RNA-associated protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP9 PE=1 SV=1,C,T30,0.43144909,0.600326866,-0.058151667
P38882,U3 small nucleolar RNA-associated protein 9,UTP9,sp|P38882|UTP9_YEAST U3 small nucleolar RNA-associated protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP9 PE=1 SV=1,P,T00,0.300897632,0.483131409,0.074907836
P38882,U3 small nucleolar RNA-associated protein 9,UTP9,sp|P38882|UTP9_YEAST U3 small nucleolar RNA-associated protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP9 PE=1 SV=1,P,T06,0.081527111,0.259525341,0.190712781
P38882,U3 small nucleolar RNA-associated protein 9,UTP9,sp|P38882|UTP9_YEAST U3 small nucleolar RNA-associated protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP9 PE=1 SV=1,P,T16,0.35345445,0.534243081,0.114686549
P38882,U3 small nucleolar RNA-associated protein 9,UTP9,sp|P38882|UTP9_YEAST U3 small nucleolar RNA-associated protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP9 PE=1 SV=1,P,T30,0.195471103,0.381911784,0.130520977
P38883,Pre-rRNA-processing protein RIX1,RIX1,sp|P38883|RIX1_YEAST Pre-rRNA-processing protein RIX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIX1 PE=1 SV=2,C,T00,0.996001428,0.997787121,5.27E-04
P38883,Pre-rRNA-processing protein RIX1,RIX1,sp|P38883|RIX1_YEAST Pre-rRNA-processing protein RIX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIX1 PE=1 SV=2,P,T00,0.085211199,0.264869898,0.174177293
P38885,"Altered inheritance of mitochondria protein 46, mitochondrial",AIM46,"sp|P38885|AIM46_YEAST Altered inheritance of mitochondria protein 46, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM46 PE=1 SV=1",C,T00,0.735448809,0.833624492,-0.032993333
P38885,"Altered inheritance of mitochondria protein 46, mitochondrial",AIM46,"sp|P38885|AIM46_YEAST Altered inheritance of mitochondria protein 46, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM46 PE=1 SV=1",P,T00,0.925024487,0.956165899,0.008404025
P38885,"Altered inheritance of mitochondria protein 46, mitochondrial",AIM46,"sp|P38885|AIM46_YEAST Altered inheritance of mitochondria protein 46, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM46 PE=1 SV=1",P,T16,0.213522651,0.40034728,0.178351106
P38886,26S proteasome regulatory subunit RPN10,RPN10,sp|P38886|RPN10_YEAST 26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3,C,T00,0.244392549,0.429501328,0.03196
P38886,26S proteasome regulatory subunit RPN10,RPN10,sp|P38886|RPN10_YEAST 26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3,C,T06,0.062941866,0.229305008,-0.050443333
P38886,26S proteasome regulatory subunit RPN10,RPN10,sp|P38886|RPN10_YEAST 26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3,C,T16,0.030173726,0.156873174,-0.169476667
P38886,26S proteasome regulatory subunit RPN10,RPN10,sp|P38886|RPN10_YEAST 26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3,C,T30,0.004537486,0.071607171,-0.30025
P38886,26S proteasome regulatory subunit RPN10,RPN10,sp|P38886|RPN10_YEAST 26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3,P,T00,0.601480659,0.735966877,-0.015869744
P38886,26S proteasome regulatory subunit RPN10,RPN10,sp|P38886|RPN10_YEAST 26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3,P,T06,0.436848713,0.604652371,0.03734014
P38886,26S proteasome regulatory subunit RPN10,RPN10,sp|P38886|RPN10_YEAST 26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3,P,T16,0.205317408,0.392498548,0.139514937
P38886,26S proteasome regulatory subunit RPN10,RPN10,sp|P38886|RPN10_YEAST 26S proteasome regulatory subunit RPN10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN10 PE=1 SV=3,P,T30,0.203738723,0.390486891,0.143324245
P38890,Putative protein lysine methyltransferase SET5,SET5,sp|P38890|SET5_YEAST Putative protein lysine methyltransferase SET5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SET5 PE=1 SV=1,C,T00,0.178711161,0.363355167,0.093193333
P38890,Putative protein lysine methyltransferase SET5,SET5,sp|P38890|SET5_YEAST Putative protein lysine methyltransferase SET5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SET5 PE=1 SV=1,P,T00,0.848835472,0.907389437,0.015692979
P38891,"Branched-chain-amino-acid aminotransferase, mitochondrial",BAT1,"sp|P38891|BCA1_YEAST Branched-chain-amino-acid aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT1 PE=1 SV=1",C,T00,0.544289734,0.692557409,0.011915
P38891,"Branched-chain-amino-acid aminotransferase, mitochondrial",BAT1,"sp|P38891|BCA1_YEAST Branched-chain-amino-acid aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT1 PE=1 SV=1",C,T06,0.078488834,0.254460694,-0.18645
P38891,"Branched-chain-amino-acid aminotransferase, mitochondrial",BAT1,"sp|P38891|BCA1_YEAST Branched-chain-amino-acid aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT1 PE=1 SV=1",C,T16,0.156440438,0.339282103,-0.21815
P38891,"Branched-chain-amino-acid aminotransferase, mitochondrial",BAT1,"sp|P38891|BCA1_YEAST Branched-chain-amino-acid aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT1 PE=1 SV=1",C,T30,0.60330993,0.736952105,-0.063898333
P38891,"Branched-chain-amino-acid aminotransferase, mitochondrial",BAT1,"sp|P38891|BCA1_YEAST Branched-chain-amino-acid aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT1 PE=1 SV=1",P,T00,0.541821265,0.690637667,-0.015128594
P38891,"Branched-chain-amino-acid aminotransferase, mitochondrial",BAT1,"sp|P38891|BCA1_YEAST Branched-chain-amino-acid aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT1 PE=1 SV=1",P,T06,0.174736852,0.359271448,-0.745873473
P38891,"Branched-chain-amino-acid aminotransferase, mitochondrial",BAT1,"sp|P38891|BCA1_YEAST Branched-chain-amino-acid aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT1 PE=1 SV=1",P,T16,0.04736534,0.197954456,-0.782836653
P38891,"Branched-chain-amino-acid aminotransferase, mitochondrial",BAT1,"sp|P38891|BCA1_YEAST Branched-chain-amino-acid aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BAT1 PE=1 SV=1",P,T30,0.038074083,0.178132867,-0.719832196
P38902,DNA-directed RNA polymerase II subunit RPB11,RPB11,sp|P38902|RPB11_YEAST DNA-directed RNA polymerase II subunit RPB11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPB11 PE=1 SV=1,C,T00,0.733126659,0.831989394,0.029781667
P38902,DNA-directed RNA polymerase II subunit RPB11,RPB11,sp|P38902|RPB11_YEAST DNA-directed RNA polymerase II subunit RPB11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPB11 PE=1 SV=1,P,T00,0.287963867,0.471571037,-0.070562889
P38903,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,RTS1,sp|P38903|2A5D_YEAST Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTS1 PE=1 SV=2,C,T00,0.047105549,0.197370192,-0.124838333
P38903,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,RTS1,sp|P38903|2A5D_YEAST Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTS1 PE=1 SV=2,C,T30,0.303489827,0.48615678,0.20997
P38903,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,RTS1,sp|P38903|2A5D_YEAST Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTS1 PE=1 SV=2,P,T00,0.247367836,0.432446176,-0.071449245
P38903,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,RTS1,sp|P38903|2A5D_YEAST Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTS1 PE=1 SV=2,P,T06,0.594616858,0.730527307,-0.046282385
P38903,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,RTS1,sp|P38903|2A5D_YEAST Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTS1 PE=1 SV=2,P,T16,0.50288366,0.657678608,0.06959088
P38903,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,RTS1,sp|P38903|2A5D_YEAST Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTS1 PE=1 SV=2,P,T30,0.787648341,0.869671705,-0.023247949
P38910,"10 kDa heat shock protein, mitochondrial",HSP10,"sp|P38910|CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",C,T00,0.567255458,0.711091926,-0.047296667
P38910,"10 kDa heat shock protein, mitochondrial",HSP10,"sp|P38910|CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",C,T06,0.372929765,0.550290057,-0.036785
P38910,"10 kDa heat shock protein, mitochondrial",HSP10,"sp|P38910|CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",C,T16,0.440656359,0.608067751,0.021168333
P38910,"10 kDa heat shock protein, mitochondrial",HSP10,"sp|P38910|CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",C,T30,0.679434782,0.793259706,0.046478333
P38910,"10 kDa heat shock protein, mitochondrial",HSP10,"sp|P38910|CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",P,T00,0.061514739,0.226686701,-0.135852634
P38910,"10 kDa heat shock protein, mitochondrial",HSP10,"sp|P38910|CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",P,T06,0.06638083,0.235461761,-0.129439948
P38910,"10 kDa heat shock protein, mitochondrial",HSP10,"sp|P38910|CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",P,T16,0.077719355,0.252999903,-0.093066285
P38910,"10 kDa heat shock protein, mitochondrial",HSP10,"sp|P38910|CH10_YEAST 10 kDa heat shock protein, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1",P,T30,0.071041819,0.243152821,-0.110164856
P38911,FK506-binding nuclear protein,FPR3,sp|P38911|FKBP3_YEAST FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2,C,T00,0.999838161,0.999838161,5.00E-06
P38911,FK506-binding nuclear protein,FPR3,sp|P38911|FKBP3_YEAST FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2,C,T06,0.007549419,0.086181582,0.118623333
P38911,FK506-binding nuclear protein,FPR3,sp|P38911|FKBP3_YEAST FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2,C,T16,0.029636678,0.156100966,0.218623333
P38911,FK506-binding nuclear protein,FPR3,sp|P38911|FKBP3_YEAST FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2,C,T30,0.098406757,0.282205579,0.162091667
P38911,FK506-binding nuclear protein,FPR3,sp|P38911|FKBP3_YEAST FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2,P,T00,0.922024547,0.953921344,0.002494282
P38911,FK506-binding nuclear protein,FPR3,sp|P38911|FKBP3_YEAST FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2,P,T06,0.020961748,0.130927285,0.093236486
P38911,FK506-binding nuclear protein,FPR3,sp|P38911|FKBP3_YEAST FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2,P,T16,0.306836286,0.489390913,0.046631705
P38911,FK506-binding nuclear protein,FPR3,sp|P38911|FKBP3_YEAST FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2,P,T30,0.078855093,0.255181994,-0.047904847
P38912,Eukaryotic translation initiation factor 1A,TIF11,sp|P38912|IF1A_YEAST Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1,C,T00,0.222766547,0.409537605,-0.036238333
P38912,Eukaryotic translation initiation factor 1A,TIF11,sp|P38912|IF1A_YEAST Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1,C,T06,0.010358225,0.097475719,-0.20924
P38912,Eukaryotic translation initiation factor 1A,TIF11,sp|P38912|IF1A_YEAST Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1,C,T16,0.00174282,0.054791172,-0.464968333
P38912,Eukaryotic translation initiation factor 1A,TIF11,sp|P38912|IF1A_YEAST Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1,C,T30,9.58E-04,0.043615156,-0.510458333
P38912,Eukaryotic translation initiation factor 1A,TIF11,sp|P38912|IF1A_YEAST Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1,P,T00,0.565059192,0.709342732,-0.018727773
P38912,Eukaryotic translation initiation factor 1A,TIF11,sp|P38912|IF1A_YEAST Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1,P,T06,0.242125203,0.427492411,0.145126781
P38912,Eukaryotic translation initiation factor 1A,TIF11,sp|P38912|IF1A_YEAST Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1,P,T16,0.064816657,0.232709382,0.438497549
P38912,Eukaryotic translation initiation factor 1A,TIF11,sp|P38912|IF1A_YEAST Eukaryotic translation initiation factor 1A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF11 PE=1 SV=1,P,T30,0.085581082,0.265172383,0.432951616
P38930,Casein kinase II subunit beta,CKB2,sp|P38930|CSK2C_YEAST Casein kinase II subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CKB2 PE=1 SV=1,C,T00,0.198250952,0.385194307,-0.073926667
P38930,Casein kinase II subunit beta,CKB2,sp|P38930|CSK2C_YEAST Casein kinase II subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CKB2 PE=1 SV=1,P,T00,0.695171584,0.804258419,-0.024200598
P38932,Vacuolar protein sorting-associated protein 45,VPS45,sp|P38932|VPS45_YEAST Vacuolar protein sorting-associated protein 45 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS45 PE=1 SV=2,C,T00,0.035294941,0.171688192,-0.108913333
P38932,Vacuolar protein sorting-associated protein 45,VPS45,sp|P38932|VPS45_YEAST Vacuolar protein sorting-associated protein 45 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS45 PE=1 SV=2,C,T06,0.262387635,0.445875902,-0.101373333
P38932,Vacuolar protein sorting-associated protein 45,VPS45,sp|P38932|VPS45_YEAST Vacuolar protein sorting-associated protein 45 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS45 PE=1 SV=2,P,T00,0.873247153,0.922352786,-0.009675243
P38934,Nuclear segregation protein BFR1,BFR1,sp|P38934|BFR1_YEAST Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1,C,T00,0.023129353,0.137415568,0.077166667
P38934,Nuclear segregation protein BFR1,BFR1,sp|P38934|BFR1_YEAST Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1,C,T06,0.345954226,0.527921474,0.037431667
P38934,Nuclear segregation protein BFR1,BFR1,sp|P38934|BFR1_YEAST Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1,C,T16,0.860145965,0.913438823,-0.011203333
P38934,Nuclear segregation protein BFR1,BFR1,sp|P38934|BFR1_YEAST Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1,C,T30,0.835397175,0.898629004,-0.015276667
P38934,Nuclear segregation protein BFR1,BFR1,sp|P38934|BFR1_YEAST Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1,P,T00,0.486635997,0.644111608,-0.032626115
P38934,Nuclear segregation protein BFR1,BFR1,sp|P38934|BFR1_YEAST Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1,P,T06,0.097460453,0.280844246,0.149874965
P38934,Nuclear segregation protein BFR1,BFR1,sp|P38934|BFR1_YEAST Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1,P,T16,0.21118856,0.398039791,0.15573971
P38934,Nuclear segregation protein BFR1,BFR1,sp|P38934|BFR1_YEAST Nuclear segregation protein BFR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BFR1 PE=1 SV=1,P,T30,0.193948014,0.380169805,0.199011011
P38961,25S rRNA (adenine(645)-N(1))-methyltransferase,RRP8,sp|P38961|RRP8_YEAST 25S rRNA (adenine(645)-N(1))-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP8 PE=1 SV=2,C,T00,0.031955318,0.162371372,-0.142691667
P38961,25S rRNA (adenine(645)-N(1))-methyltransferase,RRP8,sp|P38961|RRP8_YEAST 25S rRNA (adenine(645)-N(1))-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP8 PE=1 SV=2,C,T06,0.377935071,0.554850522,0.10856
P38961,25S rRNA (adenine(645)-N(1))-methyltransferase,RRP8,sp|P38961|RRP8_YEAST 25S rRNA (adenine(645)-N(1))-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP8 PE=1 SV=2,P,T00,0.164876501,0.349626435,-0.106011477
